,Site,Date,Time,Value
3300,0008,2020-03-24,12.0,0.317
3301,0008,2020-03-24,13.0,0.206
3302,0008,2020-03-24,14.0,0.177
3303,0008,2020-03-24,15.0,0.173
3304,0008,2020-03-24,16.0,0.167
3305,0008,2020-03-24,17.0,0.186
3306,0008,2020-03-24,18.0,0.212
3307,0008,2020-03-24,19.0,0.217
3308,0008,2020-03-24,20.0,0.215
3309,0008,2020-03-24,21.0,0.2
3310,0008,2020-03-24,22.0,0.206
3311,0008,2020-03-24,23.0,0.215
3312,0008,2020-03-25,0.0,0.0
3313,0008,2020-03-25,1.0,0.2
3314,0008,2020-03-25,2.0,0.187
3315,0008,2020-03-25,3.0,0.183
3316,0008,2020-03-25,4.0,0.189
3317,0008,2020-03-25,5.0,0.192
3318,0008,2020-03-25,6.0,0.198
3319,0008,2020-03-25,7.0,0.195
3320,0008,2020-03-25,8.0,0.197
3321,0008,2020-03-25,9.0,0.2
3322,0008,2020-03-25,10.0,0.198
3323,0008,2020-03-25,11.0,0.201
3324,0008,2020-03-25,12.0,0.205
3325,0008,2020-03-25,13.0,0.203
3326,0008,2020-03-25,14.0,0.196
3327,0008,2020-03-25,15.0,0.187
3328,0008,2020-03-25,16.0,0.191
3329,0008,2020-03-25,17.0,0.185
3330,0008,2020-03-25,18.0,0.185
3331,0008,2020-03-25,19.0,0.264
3332,0008,2020-03-25,20.0,0.377
3333,0008,2020-03-25,21.0,0.396
3334,0008,2020-03-25,22.0,0.365
3335,0008,2020-03-25,23.0,0.375
3336,0008,2020-03-26,0.0,0.0
3337,0008,2020-03-26,1.0,0.367
3338,0008,2020-03-26,2.0,0.419
3339,0008,2020-03-26,3.0,0.446
3340,0008,2020-03-26,4.0,0.474
3341,0008,2020-03-26,5.0,0.516
3342,0008,2020-03-26,6.0,0.658
3343,0008,2020-03-26,7.0,0.886
3344,0008,2020-03-26,8.0,0.409
3345,0008,2020-03-26,9.0,0.211
3346,0008,2020-03-26,10.0,0.177
3347,0008,2020-03-26,11.0,0.161
3348,0008,2020-03-26,12.0,0.152
3349,0008,2020-03-26,13.0,0.151
3350,0008,2020-03-26,14.0,0.149
3351,0008,2020-03-26,15.0,0.144
3352,0008,2020-03-26,16.0,0.15
3353,0008,2020-03-26,17.0,0.185
3354,0008,2020-03-26,18.0,0.21
3355,0008,2020-03-26,19.0,0.291
3356,0008,2020-03-26,20.0,0.378
3357,0008,2020-03-26,21.0,0.253
3358,0008,2020-03-26,22.0,0.184
3359,0008,2020-03-26,23.0,0.185
3360,0008,2020-03-27,0.0,0.0
3361,0008,2020-03-27,1.0,0.163
3362,0008,2020-03-27,2.0,0.159
3363,0008,2020-03-27,3.0,0.162
3364,0008,2020-03-27,4.0,0.172
3365,0008,2020-03-27,5.0,0.17
3366,0008,2020-03-27,6.0,0.198
3367,0008,2020-03-27,7.0,0.226
3368,0008,2020-03-27,8.0,0.196
3369,0008,2020-03-27,9.0,0.164
3370,0008,2020-03-27,10.0,0.168
3371,0008,2020-03-27,11.0,0.157
3372,0008,2020-03-27,12.0,0.157
3373,0008,2020-03-27,13.0,0.155
3374,0008,2020-03-27,14.0,0.152
3375,0008,2020-03-27,15.0,0.154
3376,0008,2020-03-27,16.0,0.148
3377,0008,2020-03-27,17.0,0.16
3378,0008,2020-03-27,18.0,0.185
3379,0008,2020-03-27,19.0,0.208
3380,0008,2020-03-27,20.0,0.296
3381,0008,2020-03-27,21.0,0.337
3382,0008,2020-03-27,22.0,0.352
3383,0008,2020-03-27,23.0,0.302
3384,0008,2020-03-28,0.0,0.0
3385,0008,2020-03-28,1.0,0.203
3386,0008,2020-03-28,2.0,0.213
3387,0008,2020-03-28,3.0,0.208
3388,0008,2020-03-28,4.0,0.208
3389,0008,2020-03-28,5.0,0.187
3390,0008,2020-03-28,6.0,0.283
3391,0008,2020-03-28,7.0,0.238
3392,0008,2020-03-28,8.0,0.241
3393,0008,2020-03-28,9.0,0.294
3394,0008,2020-03-28,10.0,0.344
3395,0008,2020-03-28,11.0,0.338
3396,0008,2020-03-28,12.0,0.317
3397,0008,2020-03-28,13.0,0.303
3398,0008,2020-03-28,14.0,0.301
3399,0008,2020-03-28,15.0,0.292
3400,0008,2020-03-28,16.0,0.255
3401,0008,2020-03-28,17.0,0.283
3402,0008,2020-03-28,18.0,0.218
3403,0008,2020-03-28,19.0,0.219
3404,0008,2020-03-28,20.0,0.275
3405,0008,2020-03-28,21.0,0.334
3406,0008,2020-03-28,22.0,0.347
3407,0008,2020-03-28,23.0,0.189
3408,0008,2020-03-29,0.0,0.0
3409,0008,2020-03-29,1.0,0.116
3410,0008,2020-03-29,2.0,0.125
3411,0008,2020-03-29,3.0,0.141
3412,0008,2020-03-29,4.0,0.127
3413,0008,2020-03-29,5.0,0.135
3414,0008,2020-03-29,6.0,0.135
3415,0008,2020-03-29,7.0,0.13
3416,0008,2020-03-29,8.0,0.13
3417,0008,2020-03-29,9.0,0.124
3418,0008,2020-03-29,10.0,0.113
3419,0008,2020-03-29,11.0,0.11
3420,0008,2020-03-29,12.0,0.109
3421,0008,2020-03-29,13.0,0.115
3422,0008,2020-03-29,14.0,0.116
3423,0008,2020-03-29,15.0,0.116
3424,0008,2020-03-29,16.0,0.113
3425,0008,2020-03-29,17.0,0.11
3426,0008,2020-03-29,18.0,0.106
3427,0008,2020-03-29,19.0,0.104
3428,0008,2020-03-29,20.0,0.102
3429,0008,2020-03-29,21.0,0.113
3430,0008,2020-03-29,22.0,0.118
3431,0008,2020-03-29,23.0,0.118
3432,0008,2020-03-30,0.0,0.0
3433,0008,2020-03-30,1.0,0.117
3434,0008,2020-03-30,2.0,0.115
3435,0008,2020-03-30,3.0,0.123
3436,0008,2020-03-30,4.0,0.121
3437,0008,2020-03-30,5.0,0.129
3438,0008,2020-03-30,6.0,0.134
3439,0008,2020-03-30,7.0,0.132
3440,0008,2020-03-30,8.0,0.134
3441,0008,2020-03-30,9.0,0.132
3442,0008,2020-03-30,10.0,0.135
3443,0008,2020-03-30,11.0,0.139
3444,0008,2020-03-30,12.0,0.146
3445,0008,2020-03-30,13.0,0.15
3446,0008,2020-03-30,14.0,0.151
3447,0008,2020-03-30,15.0,0.152
3448,0008,2020-03-30,16.0,0.147
3449,0008,2020-03-30,17.0,0.149
3450,0008,2020-03-30,18.0,0.149
3451,0008,2020-03-30,19.0,0.149
3452,0008,2020-03-30,20.0,0.158
3453,0008,2020-03-30,21.0,0.157
3454,0008,2020-03-30,22.0,0.156
3455,0008,2020-03-30,23.0,0.153
3456,0008,2020-03-31,0.0,0.0
3457,0008,2020-03-31,1.0,0.152
3458,0008,2020-03-31,2.0,0.155
3459,0008,2020-03-31,3.0,0.158
3460,0008,2020-03-31,4.0,0.163
3461,0008,2020-03-31,5.0,0.172
3462,0008,2020-03-31,6.0,0.185
3463,0008,2020-03-31,7.0,0.179
3464,0008,2020-03-31,8.0,0.187
3465,0008,2020-03-31,9.0,0.182
3466,0008,2020-03-31,10.0,0.173
3467,0008,2020-03-31,11.0,0.172
3468,0008,2020-03-31,12.0,0.173
3469,0008,2020-03-31,13.0,0.169
3470,0008,2020-03-31,14.0,0.17
3471,0008,2020-03-31,15.0,0.175
3472,0008,2020-03-31,16.0,0.175
3473,0008,2020-03-31,17.0,0.178
3474,0008,2020-03-31,18.0,0.197
3475,0008,2020-03-31,19.0,0.195
3476,0008,2020-03-31,20.0,0.2
3477,0008,2020-03-31,21.0,0.192
3478,0008,2020-03-31,22.0,0.188
3479,0008,2020-03-31,23.0,0.189
3480,0031,2020-02-24,0.0,0.0
3481,0031,2020-02-24,1.0,0.0
3482,0031,2020-02-24,2.0,0.0
3483,0031,2020-02-24,3.0,0.0
3484,0031,2020-02-24,4.0,0.0
3485,0031,2020-02-24,5.0,0.0
3486,0031,2020-02-24,6.0,0.0
3487,0031,2020-02-24,7.0,0.0
3488,0031,2020-02-24,8.0,0.0
3489,0031,2020-02-24,9.0,0.0
3490,0031,2020-02-24,10.0,0.0
3491,0031,2020-02-24,11.0,0.0
3492,0031,2020-02-24,12.0,0.23
3493,0031,2020-02-24,13.0,0.211
3494,0031,2020-02-24,14.0,0.216
3495,0031,2020-02-24,15.0,0.247
3496,0031,2020-02-24,16.0,0.277
3497,0031,2020-02-24,17.0,0.239
3498,0031,2020-02-24,18.0,0.301
3499,0031,2020-02-24,19.0,0.268
3500,0031,2020-02-24,20.0,0.423
3501,0031,2020-02-24,21.0,0.475
3502,0031,2020-02-24,22.0,0.475
3503,0031,2020-02-24,23.0,0.491
3504,0031,2020-02-25,0.0,0.42
3505,0031,2020-02-25,1.0,0.452
3506,0031,2020-02-25,2.0,0.392
3507,0031,2020-02-25,3.0,0.375
3508,0031,2020-02-25,4.0,0.401
3509,0031,2020-02-25,5.0,0.448
3510,0031,2020-02-25,6.0,0.493
3511,0031,2020-02-25,7.0,0.637
3512,0031,2020-02-25,8.0,0.644
3513,0031,2020-02-25,9.0,0.544
3514,0031,2020-02-25,10.0,0.523
3515,0031,2020-02-25,11.0,0.0
3516,0031,2020-02-25,12.0,0.0
3517,0031,2020-02-25,13.0,0.209
3518,0031,2020-02-25,14.0,0.225
3519,0031,2020-02-25,15.0,0.271
3520,0031,2020-02-25,16.0,0.305
3521,0031,2020-02-25,17.0,0.297
3522,0031,2020-02-25,18.0,0.269
3523,0031,2020-02-25,19.0,0.235
3524,0031,2020-02-25,20.0,0.238
3525,0031,2020-02-25,21.0,0.237
3526,0031,2020-02-25,22.0,0.218
3527,0031,2020-02-25,23.0,0.268
3528,0031,2020-02-26,0.0,0.238
3529,0031,2020-02-26,1.0,0.244
3530,0031,2020-02-26,2.0,0.229
3531,0031,2020-02-26,3.0,0.248
3532,0031,2020-02-26,4.0,0.252
3533,0031,2020-02-26,5.0,0.223
3534,0031,2020-02-26,6.0,0.281
3535,0031,2020-02-26,7.0,0.274
3536,0031,2020-02-26,8.0,0.319
3537,0031,2020-02-26,9.0,0.291
3538,0031,2020-02-26,10.0,0.259
3539,0031,2020-02-26,11.0,0.241
3540,0031,2020-02-26,12.0,0.223
3541,0031,2020-02-26,13.0,0.26
3542,0031,2020-02-26,14.0,0.214
3543,0031,2020-02-26,15.0,0.285
3544,0031,2020-02-26,16.0,0.282
3545,0031,2020-02-26,17.0,0.296
3546,0031,2020-02-26,18.0,0.293
3547,0031,2020-02-26,19.0,0.274
3548,0031,2020-02-26,20.0,0.24
3549,0031,2020-02-26,21.0,0.24
3550,0031,2020-02-26,22.0,0.212
3551,0031,2020-02-26,23.0,0.19
3552,0031,2020-02-27,0.0,0.183
3553,0031,2020-02-27,1.0,0.129
3554,0031,2020-02-27,2.0,0.118
3555,0031,2020-02-27,3.0,0.137
3556,0031,2020-02-27,4.0,0.146
3557,0031,2020-02-27,5.0,0.129
3558,0031,2020-02-27,6.0,0.139
3559,0031,2020-02-27,7.0,0.165
3560,0031,2020-02-27,8.0,0.169
3561,0031,2020-02-27,9.0,0.172
3562,0031,2020-02-27,10.0,0.179
3563,0031,2020-02-27,11.0,0.178
3564,0031,2020-02-27,12.0,0.193
3565,0031,2020-02-27,13.0,0.215
3566,0031,2020-02-27,14.0,0.212
3567,0031,2020-02-27,15.0,0.222
3568,0031,2020-02-27,16.0,0.227
3569,0031,2020-02-27,17.0,0.239
3570,0031,2020-02-27,18.0,0.231
3571,0031,2020-02-27,19.0,0.212
3572,0031,2020-02-27,20.0,0.218
3573,0031,2020-02-27,21.0,0.213
3574,0031,2020-02-27,22.0,0.205
3575,0031,2020-02-27,23.0,0.2
3576,0031,2020-02-28,0.0,0.189
3577,0031,2020-02-28,1.0,0.198
3578,0031,2020-02-28,2.0,0.191
3579,0031,2020-02-28,3.0,0.189
3580,0031,2020-02-28,4.0,0.192
3581,0031,2020-02-28,5.0,0.202
3582,0031,2020-02-28,6.0,0.211
3583,0031,2020-02-28,7.0,0.228
3584,0031,2020-02-28,8.0,0.227
3585,0031,2020-02-28,9.0,0.212
3586,0031,2020-02-28,10.0,0.207
3587,0031,2020-02-28,11.0,0.217
3588,0031,2020-02-28,12.0,0.222
3589,0031,2020-02-28,13.0,0.24
3590,0031,2020-02-28,14.0,0.259
3591,0031,2020-02-28,15.0,0.25
3592,0031,2020-02-28,16.0,0.228
3593,0031,2020-02-28,17.0,0.225
3594,0031,2020-02-28,18.0,0.229
3595,0031,2020-02-28,19.0,0.234
3596,0031,2020-02-28,20.0,0.226
3597,0031,2020-02-28,21.0,0.214
3598,0031,2020-02-28,22.0,0.22
3599,0031,2020-02-28,23.0,0.211
3600,0031,2020-02-29,0.0,0.193
3601,0031,2020-02-29,1.0,0.21
3602,0031,2020-02-29,2.0,0.207
3603,0031,2020-02-29,3.0,0.202
3604,0031,2020-02-29,4.0,0.2
3605,0031,2020-02-29,5.0,0.201
3606,0031,2020-02-29,6.0,0.22
3607,0031,2020-02-29,7.0,0.215
3608,0031,2020-02-29,8.0,0.215
3609,0031,2020-02-29,9.0,0.21
3610,0031,2020-02-29,10.0,0.205
3611,0031,2020-02-29,11.0,0.2
3612,0031,2020-02-29,12.0,0.198
3613,0031,2020-02-29,13.0,0.191
3614,0031,2020-02-29,14.0,0.195
3615,0031,2020-02-29,15.0,0.194
3616,0031,2020-02-29,16.0,0.195
3617,0031,2020-02-29,17.0,0.205
3618,0031,2020-02-29,18.0,0.204
3619,0031,2020-02-29,19.0,0.215
3620,0031,2020-02-29,20.0,0.219
3621,0031,2020-02-29,21.0,0.239
3622,0031,2020-02-29,22.0,0.225
3623,0031,2020-02-29,23.0,0.23
3624,0031,2020-03-01,0.0,0.216
3625,0031,2020-03-01,1.0,0.223
3626,0031,2020-03-01,2.0,0.223
3627,0031,2020-03-01,3.0,0.233
3628,0031,2020-03-01,4.0,0.225
3629,0031,2020-03-01,5.0,0.221
3630,0031,2020-03-01,6.0,0.243
3631,0031,2020-03-01,7.0,0.255
3632,0031,2020-03-01,8.0,0.259
3633,0031,2020-03-01,9.0,0.243
3634,0031,2020-03-01,10.0,0.231
3635,0031,2020-03-01,11.0,0.204
3636,0031,2020-03-01,12.0,0.196
3637,0031,2020-03-01,13.0,0.206
3638,0031,2020-03-01,14.0,0.192
3639,0031,2020-03-01,15.0,0.188
3640,0031,2020-03-01,16.0,0.196
3641,0031,2020-03-01,17.0,0.211
3642,0031,2020-03-01,18.0,0.234
3643,0031,2020-03-01,19.0,0.228
3644,0031,2020-03-01,20.0,0.221
3645,0031,2020-03-01,21.0,0.259
3646,0031,2020-03-01,22.0,0.219
3647,0031,2020-03-01,23.0,0.218
3648,0031,2020-03-02,0.0,0.223
3649,0031,2020-03-02,1.0,0.219
3650,0031,2020-03-02,2.0,0.202
3651,0031,2020-03-02,3.0,0.187
3652,0031,2020-03-02,4.0,0.181
3653,0031,2020-03-02,5.0,0.199
3654,0031,2020-03-02,6.0,0.235
3655,0031,2020-03-02,7.0,0.237
3656,0031,2020-03-02,8.0,0.228
3657,0031,2020-03-02,9.0,0.223
3658,0031,2020-03-02,10.0,0.213
3659,0031,2020-03-02,11.0,0.201
3660,0031,2020-03-02,12.0,0.226
3661,0031,2020-03-02,13.0,0.222
3662,0031,2020-03-02,14.0,0.229
3663,0031,2020-03-02,15.0,0.237
3664,0031,2020-03-02,16.0,0.237
3665,0031,2020-03-02,17.0,0.214
3666,0031,2020-03-02,18.0,0.194
3667,0031,2020-03-02,19.0,0.202
3668,0031,2020-03-02,20.0,0.208
3669,0031,2020-03-02,21.0,0.203
3670,0031,2020-03-02,22.0,0.196
3671,0031,2020-03-02,23.0,0.191
3672,0031,2020-03-03,0.0,0.193
3673,0031,2020-03-03,1.0,0.192
3674,0031,2020-03-03,2.0,0.184
3675,0031,2020-03-03,3.0,0.175
3676,0031,2020-03-03,4.0,0.183
3677,0031,2020-03-03,5.0,0.18
3678,0031,2020-03-03,6.0,0.197
3679,0031,2020-03-03,7.0,0.234
3680,0031,2020-03-03,8.0,0.28
3681,0031,2020-03-03,9.0,0.305
3682,0031,2020-03-03,10.0,0.3
3683,0031,2020-03-03,11.0,0.243
3684,0031,2020-03-03,12.0,0.214
3685,0031,2020-03-03,13.0,0.197
3686,0031,2020-03-03,14.0,0.202
3687,0031,2020-03-03,15.0,0.206
3688,0031,2020-03-03,16.0,0.204
3689,0031,2020-03-03,17.0,0.206
3690,0031,2020-03-03,18.0,0.206
3691,0031,2020-03-03,19.0,0.232
3692,0031,2020-03-03,20.0,0.206
3693,0031,2020-03-03,21.0,0.199
3694,0031,2020-03-03,22.0,0.187
3695,0031,2020-03-03,23.0,0.178
3696,0031,2020-03-04,0.0,0.181
3697,0031,2020-03-04,1.0,0.199
3698,0031,2020-03-04,2.0,0.184
3699,0031,2020-03-04,3.0,0.182
3700,0031,2020-03-04,4.0,0.187
3701,0031,2020-03-04,5.0,0.195
3702,0031,2020-03-04,6.0,0.239
3703,0031,2020-03-04,7.0,0.256
3704,0031,2020-03-04,8.0,0.252
3705,0031,2020-03-04,9.0,0.239
3706,0031,2020-03-04,10.0,0.213
3707,0031,2020-03-04,11.0,0.212
3708,0031,2020-03-04,12.0,0.185
3709,0031,2020-03-04,13.0,0.201
3710,0031,2020-03-04,14.0,0.191
3711,0031,2020-03-04,15.0,0.195
3712,0031,2020-03-04,16.0,0.221
3713,0031,2020-03-04,17.0,0.222
3714,0031,2020-03-04,18.0,0.201
3715,0031,2020-03-04,19.0,0.193
3716,0031,2020-03-04,20.0,0.205
3717,0031,2020-03-04,21.0,0.198
3718,0031,2020-03-04,22.0,0.22
3719,0031,2020-03-04,23.0,0.222
3720,0031,2020-03-05,0.0,0.208
3721,0031,2020-03-05,1.0,0.228
3722,0031,2020-03-05,2.0,0.255
3723,0031,2020-03-05,3.0,0.262
3724,0031,2020-03-05,4.0,0.319
3725,0031,2020-03-05,5.0,0.446
3726,0031,2020-03-05,6.0,0.583
3727,0031,2020-03-05,7.0,0.751
3728,0031,2020-03-05,8.0,0.616
3729,0031,2020-03-05,9.0,0.513
3730,0031,2020-03-05,10.0,0.317
3731,0031,2020-03-05,11.0,0.325
3732,0031,2020-03-05,12.0,0.248
3733,0031,2020-03-05,13.0,0.231
3734,0031,2020-03-05,14.0,0.238
3735,0031,2020-03-05,15.0,0.237
3736,0031,2020-03-05,16.0,0.26
3737,0031,2020-03-05,17.0,0.265
3738,0031,2020-03-05,18.0,0.34
3739,0031,2020-03-05,19.0,0.486
3740,0031,2020-03-05,20.0,0.55
3741,0031,2020-03-05,21.0,0.562
3742,0031,2020-03-05,22.0,0.602
3743,0031,2020-03-05,23.0,0.628
3744,0031,2020-03-06,0.0,0.52
3745,0031,2020-03-06,1.0,0.566
3746,0031,2020-03-06,2.0,0.555
3747,0031,2020-03-06,3.0,0.417
3748,0031,2020-03-06,4.0,0.389
3749,0031,2020-03-06,5.0,0.377
3750,0031,2020-03-06,6.0,0.371
3751,0031,2020-03-06,7.0,0.312
3752,0031,2020-03-06,8.0,0.302
3753,0031,2020-03-06,9.0,0.246
3754,0031,2020-03-06,10.0,0.0
3755,0031,2020-03-06,11.0,0.216
3756,0031,2020-03-06,12.0,0.201
3757,0031,2020-03-06,13.0,0.203
3758,0031,2020-03-06,14.0,0.219
3759,0031,2020-03-06,15.0,0.217
3760,0031,2020-03-06,16.0,0.211
3761,0031,2020-03-06,17.0,0.225
3762,0031,2020-03-06,18.0,0.228
3763,0031,2020-03-06,19.0,0.222
3764,0031,2020-03-06,20.0,0.217
3765,0031,2020-03-06,21.0,0.21
3766,0031,2020-03-06,22.0,0.195
3767,0031,2020-03-06,23.0,0.193
3768,0031,2020-03-07,0.0,0.183
3769,0031,2020-03-07,1.0,0.189
3770,0031,2020-03-07,2.0,0.182
3771,0031,2020-03-07,3.0,0.18
3772,0031,2020-03-07,4.0,0.176
3773,0031,2020-03-07,5.0,0.174
3774,0031,2020-03-07,6.0,0.177
3775,0031,2020-03-07,7.0,0.187
3776,0031,2020-03-07,8.0,0.188
3777,0031,2020-03-07,9.0,0.207
3778,0031,2020-03-07,10.0,0.195
3779,0031,2020-03-07,11.0,0.194
3780,0031,2020-03-07,12.0,0.19
3781,0031,2020-03-07,13.0,0.2
3782,0031,2020-03-07,14.0,0.194
3783,0031,2020-03-07,15.0,0.209
3784,0031,2020-03-07,16.0,0.205
3785,0031,2020-03-07,17.0,0.21
3786,0031,2020-03-07,18.0,0.229
3787,0031,2020-03-07,19.0,0.261
3788,0031,2020-03-07,20.0,0.277
3789,0031,2020-03-07,21.0,0.315
3790,0031,2020-03-07,22.0,0.383
3791,0031,2020-03-07,23.0,0.312
3792,0031,2020-03-08,0.0,0.286
3793,0031,2020-03-08,1.0,0.31
3794,0031,2020-03-08,2.0,0.321
3795,0031,2020-03-08,3.0,0.27
3796,0031,2020-03-08,4.0,0.248
3797,0031,2020-03-08,5.0,0.25
3798,0031,2020-03-08,6.0,0.239
3799,0031,2020-03-08,7.0,0.232
3800,0031,2020-03-08,8.0,0.249
3801,0031,2020-03-08,9.0,0.226
3802,0031,2020-03-08,10.0,0.219
3803,0031,2020-03-08,11.0,0.215
3804,0031,2020-03-08,12.0,0.202
3805,0031,2020-03-08,13.0,0.188
3806,0031,2020-03-08,14.0,0.198
3807,0031,2020-03-08,15.0,0.237
3808,0031,2020-03-08,16.0,0.21
3809,0031,2020-03-08,17.0,0.208
3810,0031,2020-03-08,18.0,0.217
3811,0031,2020-03-08,19.0,0.25
3812,0031,2020-03-08,20.0,0.281
3813,0031,2020-03-08,21.0,0.475
3814,0031,2020-03-08,22.0,0.608
3815,0031,2020-03-08,23.0,0.56
3816,0031,2020-03-09,0.0,0.72
3817,0031,2020-03-09,1.0,0.795
3818,0031,2020-03-09,2.0,0.785
3819,0031,2020-03-09,3.0,1.169
3820,0031,2020-03-09,4.0,0.844
3821,0031,2020-03-09,5.0,0.541
3822,0031,2020-03-09,6.0,0.944
3823,0031,2020-03-09,7.0,0.692
3824,0031,2020-03-09,8.0,0.37
3825,0031,2020-03-09,9.0,0.232
3826,0031,2020-03-09,10.0,0.229
3827,0031,2020-03-09,11.0,0.236
3828,0031,2020-03-09,12.0,0.222
3829,0031,2020-03-09,13.0,0.222
3830,0031,2020-03-09,14.0,0.223
3831,0031,2020-03-09,15.0,0.243
3832,0031,2020-03-09,16.0,0.229
3833,0031,2020-03-09,17.0,0.214
3834,0031,2020-03-09,18.0,0.239
3835,0031,2020-03-09,19.0,0.266
3836,0031,2020-03-09,20.0,0.236
3837,0031,2020-03-09,21.0,0.241
3838,0031,2020-03-09,22.0,0.229
3839,0031,2020-03-09,23.0,0.22
3840,0031,2020-03-10,0.0,0.197
3841,0031,2020-03-10,1.0,0.169
3842,0031,2020-03-10,2.0,0.152
3843,0031,2020-03-10,3.0,0.157
3844,0031,2020-03-10,4.0,0.157
3845,0031,2020-03-10,5.0,0.171
3846,0031,2020-03-10,6.0,0.188
3847,0031,2020-03-10,7.0,0.189
3848,0031,2020-03-10,8.0,0.178
3849,0031,2020-03-10,9.0,0.171
3850,0031,2020-03-10,10.0,0.167
3851,0031,2020-03-10,11.0,0.0
3852,0031,2020-03-10,12.0,0.161
3853,0031,2020-03-10,13.0,0.172
3854,0031,2020-03-10,14.0,0.189
3855,0031,2020-03-10,15.0,0.21
3856,0031,2020-03-10,16.0,0.22
3857,0031,2020-03-10,17.0,0.217
3858,0031,2020-03-10,18.0,0.215
3859,0031,2020-03-10,19.0,0.23
3860,0031,2020-03-10,20.0,0.211
3861,0031,2020-03-10,21.0,0.213
3862,0031,2020-03-10,22.0,0.205
3863,0031,2020-03-10,23.0,0.197
3864,0031,2020-03-11,0.0,0.189
3865,0031,2020-03-11,1.0,0.187
3866,0031,2020-03-11,2.0,0.297
3867,0031,2020-03-11,3.0,0.254
3868,0031,2020-03-11,4.0,0.231
3869,0031,2020-03-11,5.0,0.252
3870,0031,2020-03-11,6.0,0.265
3871,0031,2020-03-11,7.0,0.313
3872,0031,2020-03-11,8.0,0.346
3873,0031,2020-03-11,9.0,0.44
3874,0031,2020-03-11,10.0,0.431
3875,0031,2020-03-11,11.0,0.507
3876,0031,2020-03-11,12.0,0.536
3877,0031,2020-03-11,13.0,0.551
3878,0031,2020-03-11,14.0,0.496
3879,0031,2020-03-11,15.0,0.504
3880,0031,2020-03-11,16.0,0.551
3881,0031,2020-03-11,17.0,0.316
3882,0031,2020-03-11,18.0,0.282
3883,0031,2020-03-11,19.0,0.35
3884,0031,2020-03-11,20.0,0.341
3885,0031,2020-03-11,21.0,0.33
3886,0031,2020-03-11,22.0,0.344
3887,0031,2020-03-11,23.0,0.343
3888,0031,2020-03-12,0.0,0.336
3889,0031,2020-03-12,1.0,0.452
3890,0031,2020-03-12,2.0,0.476
3891,0031,2020-03-12,3.0,0.531
3892,0031,2020-03-12,4.0,0.658
3893,0031,2020-03-12,5.0,0.663
3894,0031,2020-03-12,6.0,0.807
3895,0031,2020-03-12,7.0,0.882
3896,0031,2020-03-12,8.0,0.519
3897,0031,2020-03-12,9.0,0.395
3898,0031,2020-03-12,10.0,0.28
3899,0031,2020-03-12,11.0,0.237
3900,0031,2020-03-12,12.0,0.225
3901,0031,2020-03-12,13.0,0.248
3902,0031,2020-03-12,14.0,0.24
3903,0031,2020-03-12,15.0,0.219
3904,0031,2020-03-12,16.0,0.248
3905,0031,2020-03-12,17.0,0.257
3906,0031,2020-03-12,18.0,0.355
3907,0031,2020-03-12,19.0,0.348
3908,0031,2020-03-12,20.0,0.316
3909,0031,2020-03-12,21.0,0.209
3910,0031,2020-03-12,22.0,0.193
3911,0031,2020-03-12,23.0,0.176
3912,0031,2020-03-13,0.0,0.178
3913,0031,2020-03-13,1.0,0.183
3914,0031,2020-03-13,2.0,0.182
3915,0031,2020-03-13,3.0,0.178
3916,0031,2020-03-13,4.0,0.175
3917,0031,2020-03-13,5.0,0.193
3918,0031,2020-03-13,6.0,0.171
3919,0031,2020-03-13,7.0,0.193
3920,0031,2020-03-13,8.0,0.193
3921,0031,2020-03-13,9.0,0.175
3922,0031,2020-03-13,10.0,0.181
3923,0031,2020-03-13,11.0,0.19
3924,0031,2020-03-13,12.0,0.199
3925,0031,2020-03-13,13.0,0.199
3926,0031,2020-03-13,14.0,0.204
3927,0031,2020-03-13,15.0,0.21
3928,0031,2020-03-13,16.0,0.216
3929,0031,2020-03-13,17.0,0.215
3930,0031,2020-03-13,18.0,0.21
3931,0031,2020-03-13,19.0,0.214
3932,0031,2020-03-13,20.0,0.215
3933,0031,2020-03-13,21.0,0.203
3934,0031,2020-03-13,22.0,0.212
3935,0031,2020-03-13,23.0,0.225
3936,0031,2020-03-14,0.0,0.214
3937,0031,2020-03-14,1.0,0.205
3938,0031,2020-03-14,2.0,0.207
3939,0031,2020-03-14,3.0,0.217
3940,0031,2020-03-14,4.0,0.21
3941,0031,2020-03-14,5.0,0.216
3942,0031,2020-03-14,6.0,0.227
3943,0031,2020-03-14,7.0,0.262
3944,0031,2020-03-14,8.0,0.231
3945,0031,2020-03-14,9.0,0.223
3946,0031,2020-03-14,10.0,0.224
3947,0031,2020-03-14,11.0,0.249
3948,0031,2020-03-14,12.0,0.217
3949,0031,2020-03-14,13.0,0.212
3950,0031,2020-03-14,14.0,0.213
3951,0031,2020-03-14,15.0,0.219
3952,0031,2020-03-14,16.0,0.217
3953,0031,2020-03-14,17.0,0.206
3954,0031,2020-03-14,18.0,0.21
3955,0031,2020-03-14,19.0,0.221
3956,0031,2020-03-14,20.0,0.235
3957,0031,2020-03-14,21.0,0.23
3958,0031,2020-03-14,22.0,0.212
3959,0031,2020-03-14,23.0,0.208
3960,0031,2020-03-15,0.0,0.195
3961,0031,2020-03-15,1.0,0.188
3962,0031,2020-03-15,2.0,0.184
3963,0031,2020-03-15,3.0,0.184
3964,0031,2020-03-15,4.0,0.183
3965,0031,2020-03-15,5.0,0.191
